1,0,83,83,
2,1,77,86,
3,4,15,93,
4,6,21,92,
5,8,27,90,
6,10,11,72,
7,12,23,82,
8,14,2,69,
9,16,11,93,
10,18,13,98,
11,20,5,96,
12,22,13,95,
13,24,3,99,
14,26,12,95,
15,28,1,97,
16,30,9,97,
17,32,3,96,
18,34,0,93,
19,36,7,95,
20,38,4,93,
21,40,5,99,
22,42,1,99,
23,44,0,99,
24,46,13,99,
25,48,1,90,
26,50,4,99,
27,52,4,99,
28,54,2,98,
29,56,0,97,
30,58,0,99,
31,60,0,95,
32,62,0,96,
33,64,10,93,
34,66,0,89,
35,68,15,99,
36,70,2,99,
37,72,5,93,
38,74,3,95,
39,76,11,98,
40,78,1,98,
41,80,0,98,
42,82,3,99,
43,84,8,97,
44,86,5,99,
45,88,0,99,
46,90,0,90,
47,92,0,98,
48,94,2,97,
49,96,2,99,
50,98,2,99,
51,100,0,99,
52,102,1,99,
53,104,3,98,
54,106,0,98,
55,108,0,98,
56,110,0,99,
57,112,0,96,
58,114,0,99,
59,116,3,98,
60,118,0,99,
61,120,0,99,
62,122,2,97,
63,124,1,99,
64,126,0,99,
65,128,0,99,
66,130,1,99,
67,132,0,96,
68,134,0,98,
69,136,0,94,
70,138,1,99,
71,140,2,98,
72,142,0,99,
73,144,2,99,
74,146,0,97,
75,148,1,96,
76,150,0,96,
77,152,0,99,
78,154,2,98,
79,156,0,99,
80,158,1,98,
81,160,0,97,
82,162,2,99,
83,164,0,98,
84,166,1,99,
85,168,0,99,
86,170,1,98,
87,172,1,98,
88,174,1,99,
89,176,1,94,
90,178,0,97,
91,180,0,96,
92,182,0,99,
93,184,2,99,
94,186,0,99,
95,188,3,99,
96,190,0,99,
97,192,0,99,
98,194,0,99,
99,196,0,97,
100,198,1,98,
101,200,1,98,
102,202,0,98,
103,204,3,98,
104,206,0,99,
105,208,0,99,
106,210,0,98,
107,212,3,98,
108,214,1,99,
109,216,0,99,
110,218,1,98,
111,220,1,98,
112,222,0,99,
113,224,0,99,
114,226,0,98,
115,228,0,99,
116,230,0,99,
117,232,0,98,
118,234,1,99,
119,236,0,99,
120,238,1,99,
121,240,0,97,
122,242,0,98,
123,244,0,99,
124,246,0,97,
125,248,0,99,
126,250,0,98,
127,252,3,99,
128,254,0,99,
129,256,0,99,
130,258,0,99,
131,260,0,98,
132,262,0,99,
133,264,3,98,
134,266,1,99,
135,268,0,99,
136,270,1,98,
137,272,0,99,
138,274,0,99,
139,276,0,99,
140,278,0,99,
141,280,0,99,
142,282,0,99,
143,284,0,99,
144,286,0,99,
145,288,0,99,
146,290,2,99,
147,292,0,98,
148,294,0,99,
149,296,0,99,
150,298,0,98,
151,300,0,99,
152,302,1,99,
153,304,1,98,
154,306,0,98,
155,308,0,99,
156,310,0,99,
157,312,0,99,
158,314,0,99,
159,316,0,98,
160,318,0,99,
161,320,0,99,
162,322,0,99,
163,324,0,99,
164,326,0,99,
165,328,0,99,
166,330,0,99,
167,332,1,99,
168,334,0,96,
169,336,1,99,
170,338,0,98,
171,340,0,98,
172,342,0,99,
173,344,0,99,
174,346,0,99,
175,348,1,99,
176,350,0,99,
177,352,0,99,
178,354,0,99,
179,356,1,99,
180,358,0,99,
181,360,1,99,
182,362,0,99,
183,364,0,99,
184,366,0,98,
185,368,0,99,
186,370,0,99,
187,372,0,98,
188,374,0,98,
189,376,0,99,
190,378,1,99,
191,380,0,99,
192,382,0,99,
193,384,0,99,
194,386,0,97,
195,388,0,99,
196,390,0,99,
197,392,0,99,
198,394,0,99,
199,396,1,99,
200,398,0,99,
201,400,0,97,
202,402,0,99,
203,404,0,99,
204,406,1,99,
205,408,0,98,
206,410,0,99,
207,412,1,99,
208,414,0,99,
209,416,1,99,
210,418,0,99,
211,420,0,98,
212,422,0,99,
213,424,0,99,
214,426,0,99,
215,428,0,99,
216,430,0,99,
217,432,0,99,
218,434,0,98,
219,436,0,99,
220,438,0,99,
221,440,0,98,
222,442,0,99,
223,444,0,99,
224,446,0,99,
225,448,1,98,
226,450,0,99,
227,452,0,99,
228,454,0,98,
229,456,0,99,
230,458,0,99,
231,460,0,99,
232,462,0,99,
233,464,0,99,
234,466,0,99,
235,468,0,99,
236,470,0,99,
237,472,0,98,
238,474,0,99,
239,476,0,99,
240,478,0,99,
241,480,0,99,
242,482,0,99,
243,484,0,98,
244,486,0,99,
245,488,0,99,
246,490,0,98,
247,492,0,99,
248,494,0,99,
249,496,0,99,
250,498,0,98,
251,500,0,99,
252,502,0,99,
253,504,0,99,
254,506,0,99,
255,508,1,99,
256,510,0,99,
257,512,0,99,
258,514,0,99,
259,516,0,99,
260,518,0,99,
261,520,0,99,
262,522,0,99,
263,524,0,98,
264,526,1,99,
265,528,2,99,
266,530,0,99,
267,532,0,99,
268,534,0,98,
269,536,1,98,
270,538,1,99,
271,540,0,99,
272,542,0,99,
273,544,0,99,
274,546,0,99,
275,548,0,99,
276,550,0,98,
277,552,0,99,
278,554,0,99,
279,556,0,99,
280,558,0,99,
281,560,0,99,
282,562,0,99,
283,564,0,99,
284,566,0,99,
285,568,0,99,
286,570,0,99,
287,572,0,99,
288,574,0,99,
289,576,0,99,
290,578,0,99,
291,580,0,99,
292,582,0,99,
293,584,0,99,
294,586,0,99,
295,588,0,99,
296,590,0,99,
297,592,0,99,
298,594,0,99,
299,596,0,98,
300,598,0,99,
301,600,0,99,
302,602,0,99,
303,604,0,99,
304,606,0,99,
305,608,0,99,
306,610,0,99,
307,612,0,99,
308,614,0,99,
309,616,0,99,
310,618,0,99,
311,620,0,99,
312,622,1,99,
313,624,0,99,
314,626,0,99,
315,628,0,99,
316,630,0,99,
317,632,0,99,
318,634,0,99,
319,636,0,99,
320,638,0,99,
321,640,0,99,
322,642,0,99,
323,644,0,99,
324,646,0,99,
325,648,0,99,
326,650,0,99,
327,652,0,99,
328,654,0,99,
329,656,0,99,
330,658,0,99,
331,660,0,99,
332,662,0,99,
333,664,0,99,
334,666,0,99,
335,668,0,99,
336,670,0,99,
337,672,0,99,
338,674,0,99,
339,676,0,99,
340,678,0,99,
341,680,0,99,
342,682,0,99,
343,684,0,99,
344,686,0,99,
345,688,0,99,
346,690,0,99,
347,692,0,99,
348,694,0,99,
349,696,0,99,
350,698,0,99,
351,700,0,99,
352,702,0,99,
353,704,0,99,
354,706,0,99,
355,708,0,99,
356,710,0,99,
357,712,0,99,
358,714,0,99,
359,716,0,99,
360,718,0,99,
361,720,0,99,
362,722,0,99,
363,724,0,99,
364,726,0,99,
365,728,0,99,
366,730,0,99,
367,732,0,99,
368,734,0,99,
369,736,0,99,
370,738,0,99,
371,740,0,99,
372,742,0,99,
373,744,0,99,
374,746,0,99,
375,748,1,99,
376,750,0,99,
377,752,0,99,
378,754,0,99,
379,756,0,99,
380,758,0,99,
381,760,0,99,
382,762,0,99,
383,764,0,99,
384,766,0,99,
385,768,0,99,
386,770,0,99,
387,772,0,99,
388,774,0,99,
389,776,0,99,
390,778,0,99,
391,780,0,99,
392,782,0,99,
393,784,0,99,
394,786,0,99,
395,788,1,99,
396,790,0,99,
397,792,0,99,
398,794,0,99,
399,796,0,99,
400,798,1,99,
401,800,0,99,
402,802,0,99,
403,804,0,99,
404,806,0,99,
405,808,0,99,
406,810,0,99,
407,812,0,99,
408,814,0,99,
409,816,0,99,
410,818,0,99,
411,820,0,99,
412,822,0,99,
413,824,0,99,
414,826,0,99,
415,828,0,99,
416,830,0,99,
417,832,0,99,
418,834,0,99,
419,836,0,99,
420,838,0,99,
421,840,0,99,
422,842,0,99,
423,844,0,99,
424,846,0,99,
425,848,0,99,
426,850,0,99,
427,852,0,99,
428,854,0,99,
429,856,0,99,
430,858,0,99,
431,860,0,99,
432,862,0,99,
433,864,0,99,
434,866,1,99,
435,868,0,99,
436,870,0,99,
437,872,0,99,
438,874,0,99,
439,876,0,99,
440,878,0,99,
441,880,0,99,
442,882,0,99,
443,884,0,99,
444,886,0,99,
445,888,0,99,
446,890,0,99,
447,892,0,98,
448,894,0,99,
449,896,0,99,
450,898,0,99,
451,900,0,99,
452,902,0,99,
453,904,0,99,
454,906,0,99,
455,908,0,99,
456,910,0,99,
457,912,0,99,
458,914,0,99,
459,916,0,99,
460,918,0,99,
461,920,0,99,
462,922,0,99,
463,924,0,99,
464,926,0,99,
465,928,0,99,
466,930,0,99,
467,932,0,99,
468,934,0,99,
469,936,0,99,
470,938,0,99,
471,940,0,99,
472,942,0,99,
473,944,0,99,
474,946,0,99,
475,948,0,99,
476,950,0,99,
477,952,0,99,
478,954,0,99,
479,956,0,99,
480,958,0,99,
481,960,0,99,
482,962,0,99,
483,964,0,99,
484,966,0,99,
485,968,0,99,
486,970,0,99,
487,972,0,99,
488,974,0,99,
489,976,0,99,
490,978,0,99,
491,980,0,99,
492,982,0,99,
493,984,0,99,
494,986,0,99,
495,988,0,99,
496,990,0,99,
497,992,0,99,
498,994,0,99,
499,996,0,99,
500,998,0,99,
501,1000,0,99,
502,1002,0,99,
503,1004,0,99,
504,1006,0,99,
505,1008,0,99,
506,1010,0,99,
507,1012,0,99,
508,1014,0,99,
509,1016,0,99,
510,1018,0,99,
511,1020,0,99,
512,1022,0,99,
513,1024,0,99,
514,1026,0,99,
515,1028,0,99,
516,1030,0,99,
517,1032,0,99,
518,1034,0,99,
519,1036,0,99,
520,1038,0,99,
521,1040,0,99,
522,1042,0,99,
523,1044,0,99,
524,1046,0,99,
525,1048,0,99,
526,1050,0,99,
527,1052,0,99,
528,1054,0,99,
529,1056,0,99,
530,1058,0,99,
531,1060,0,99,
532,1062,0,99,
533,1064,0,99,
534,1066,0,99,
535,1068,0,99,
536,1070,0,99,
537,1072,0,99,
538,1074,0,99,
539,1076,0,99,
540,1078,0,99,
541,1080,0,99,
542,1082,0,99,
543,1084,0,99,
544,1086,0,99,
545,1088,0,99,
546,1090,0,98,
547,1092,0,99,
548,1094,0,99,
549,1096,0,99,
550,1098,0,99,
551,1100,0,99,
552,1102,0,99,
553,1104,0,99,
554,1106,0,99,
555,1108,0,99,
556,1110,0,99,
557,1112,0,99,
558,1114,0,99,
559,1116,0,99,
560,1118,0,99,
561,1120,0,99,
562,1122,0,99,
563,1124,0,99,
564,1126,0,99,
565,1128,0,99,
566,1130,0,99,
567,1132,0,99,
568,1134,0,99,
569,1136,0,99,
570,1138,0,99,
571,1140,0,99,
572,1142,0,99,
573,1144,0,99,
574,1146,0,99,
575,1148,0,99,
576,1150,0,99,
577,1152,0,99,
578,1154,0,99,
579,1156,0,99,
580,1158,0,99,
581,1160,0,99,
582,1162,0,99,
583,1164,0,99,
584,1166,0,99,
585,1168,0,99,
586,1170,0,99,
587,1172,0,99,
588,1174,0,99,
589,1176,0,99,
590,1178,0,99,
591,1180,0,99,
592,1182,0,99,
593,1184,0,99,
594,1186,0,99,
595,1188,0,99,
596,1190,0,99,
597,1192,1,99,
598,1194,0,99,
599,1196,0,99,
600,1198,0,99,
601,1200,0,99,
602,1202,0,99,
603,1204,0,99,
604,1206,0,99,
605,1208,0,99,
606,1210,0,99,
607,1212,0,99,
608,1214,0,99,
609,1216,0,99,
610,1218,0,99,
611,1220,0,99,
612,1222,0,99,
613,1224,0,99,
614,1226,0,99,
615,1228,0,99,
616,1230,0,99,
617,1232,0,99,
618,1234,0,99,
619,1236,0,99,
620,1238,0,99,
621,1240,0,99,
622,1242,0,99,
623,1244,0,99,
624,1246,0,99,
625,1248,0,99,
626,1250,0,99,
627,1252,0,99,
628,1254,0,99,
629,1256,0,99,
630,1258,0,99,
631,1260,0,99,
632,1262,0,99,
633,1264,0,99,
634,1266,0,99,
635,1268,0,99,
636,1270,0,99,
637,1272,0,99,
638,1274,0,99,
639,1276,0,99,
640,1278,0,99,
641,1280,0,99,
642,1282,0,99,
643,1284,0,99,
644,1286,0,99,
645,1288,0,99,
646,1290,0,99,
647,1292,0,99,
648,1294,0,99,
649,1296,0,99,
650,1298,0,99,
651,1300,0,99,
652,1302,0,99,
653,1304,0,99,
654,1306,0,99,
655,1308,0,99,
656,1310,0,99,
657,1312,0,99,
658,1314,0,99,
659,1316,0,99,
660,1318,0,99,
661,1320,0,99,
662,1322,0,99,
663,1324,0,99,
664,1326,0,99,
665,1328,0,99,
666,1330,0,99,
667,1332,0,99,
668,1334,0,99,
669,1336,0,99,
670,1338,0,99,
671,1340,0,99,
672,1342,0,99,
673,1344,0,99,
674,1346,0,99,
675,1348,0,99,
676,1350,0,99,
677,1352,0,99,
678,1354,0,99,
679,1356,0,99,
680,1358,0,99,
681,1360,0,99,
682,1362,0,99,
683,1364,0,99,
684,1366,0,99,
685,1368,0,99,
686,1370,0,99,
687,1372,0,99,
688,1374,0,99,
689,1376,0,99,
690,1378,0,99,
691,1380,0,99,
692,1382,0,99,
693,1384,0,99,
694,1386,0,99,
695,1388,0,99,
696,1390,0,99,
697,1392,0,99,
698,1394,0,99,
699,1396,0,99,
700,1398,0,99,
701,1400,0,99,
702,1402,0,99,
703,1404,0,99,
704,1406,0,99,
705,1408,0,99,
706,1410,0,99,
707,1412,0,99,
708,1414,0,99,
709,1416,0,99,
710,1418,0,99,
711,1420,0,99,
712,1422,0,99,
713,1424,0,99,
714,1426,0,99,
715,1428,0,99,
716,1430,0,99,
717,1432,0,99,
718,1434,0,99,
719,1436,0,99,
720,1438,0,99,
721,1440,0,99,
722,1442,0,99,
723,1444,0,99,
724,1446,0,99,
725,1448,0,99,
726,1450,0,99,
727,1452,0,99,
728,1454,0,99,
729,1456,0,99,
730,1458,0,99,
731,1460,0,99,
732,1462,0,99,
733,1464,0,99,
734,1466,0,99,
735,1468,0,99,
736,1470,0,99,
737,1472,0,99,
738,1474,0,99,
739,1476,0,99,
740,1478,0,99,
741,1480,0,99,
742,1482,0,99,
743,1484,0,99,
744,1486,0,99,
745,1488,0,99,
746,1490,0,99,
747,1492,0,99,
748,1494,0,99,
749,1496,0,99,
750,1498,0,99,
751,1500,0,99,
752,1502,0,99,
753,1504,0,99,
754,1506,0,99,
755,1508,0,99,
756,1510,0,99,
757,1512,0,99,
758,1514,0,99,
759,1516,0,99,
760,1518,0,99,
761,1520,0,99,
762,1522,0,99,
763,1524,0,99,
764,1526,0,99,
765,1528,0,99,
766,1530,0,99,
767,1532,0,99,
768,1534,0,99,
769,1536,0,99,
770,1538,0,99,
771,1540,0,99,
772,1542,0,99,
773,1544,0,99,
774,1546,0,99,
775,1548,0,99,
776,1550,0,99,
777,1552,0,99,
778,1554,0,99,
779,1556,0,99,
780,1558,0,99,
781,1560,0,99,
782,1562,0,99,
783,1564,0,99,
784,1566,0,99,
785,1568,0,99,
786,1570,0,99,
787,1572,0,99,
788,1574,0,99,
789,1576,0,99,
790,1578,0,99,
791,1580,0,99,
792,1582,0,99,
793,1584,0,99,
794,1586,0,99,
795,1588,0,99,
796,1590,0,99,
797,1592,0,99,
798,1594,0,99,
799,1596,0,99,
800,1598,0,99,
801,1600,0,99,
802,1602,0,99,
803,1604,0,99,
804,1606,0,99,
805,1608,0,99,
806,1610,0,99,
807,1612,0,99,
808,1614,0,99,
809,1616,0,99,
810,1618,0,99,
811,1620,0,99,
812,1622,0,99,
813,1624,0,99,
814,1626,0,99,
815,1628,0,99,
816,1630,0,99,
817,1632,0,99,
818,1634,0,99,
819,1636,0,99,
820,1638,0,99,
821,1640,0,99,
822,1642,0,99,
823,1644,0,99,
824,1646,0,99,
825,1648,0,99,
826,1650,0,99,
827,1652,0,99,
828,1654,0,99,
829,1656,0,99,
830,1658,0,99,
831,1660,0,99,
832,1662,0,99,
833,1664,0,99,
834,1666,0,99,
835,1668,0,99,
836,1670,0,99,
837,1672,0,99,
838,1674,0,99,
839,1676,0,99,
840,1678,0,99,
841,1680,0,99,
842,1682,0,99,
843,1684,0,99,
844,1686,0,99,
845,1688,0,99,
846,1690,0,99,
847,1692,0,99,
848,1694,0,99,
849,1696,0,99,
850,1698,0,99,
851,1700,0,99,
852,1702,0,99,
853,1704,0,99,
854,1706,0,99,
855,1708,0,99,
856,1710,0,99,
857,1712,0,99,
858,1714,0,99,
859,1716,0,99,
860,1718,0,99,
861,1720,0,99,
862,1722,0,99,
863,1724,0,99,
864,1726,0,99,
865,1728,0,99,
866,1730,0,99,
867,1732,0,99,
868,1734,0,99,
869,1736,0,99,
870,1738,0,99,
871,1740,0,99,
872,1742,0,99,
873,1744,0,99,
874,1746,0,99,
875,1748,0,99,
876,1750,0,99,
877,1752,0,99,
878,1754,0,99,
879,1756,0,99,
880,1758,0,99,
881,1760,0,99,
882,1762,0,99,
883,1764,0,99,
884,1766,0,99,
885,1768,0,99,
886,1770,0,99,
887,1772,0,99,
888,1774,0,99,
889,1776,0,99,
890,1778,0,99,
891,1780,0,99,
892,1782,0,99,
893,1784,0,99,
894,1786,0,99,
895,1788,0,99,
896,1790,0,99,
897,1792,0,99,
898,1794,0,99,
899,1796,0,99,
900,1798,0,99,
901,1800,0,99,
902,1802,0,99,
903,1804,0,99,
904,1806,0,99,
905,1808,0,99,
906,1810,0,99,
907,1812,0,99,
908,1814,0,99,
909,1816,0,99,
910,1818,0,99,
911,1820,0,99,
912,1822,0,99,
913,1824,0,99,
914,1826,0,99,
915,1828,0,99,
916,1830,0,99,
917,1832,0,99,
918,1834,0,99,
919,1836,0,99,
920,1838,0,99,
921,1840,0,99,
922,1842,0,99,
923,1844,0,99,
924,1846,0,99,
925,1848,0,99,
926,1850,0,99,
927,1852,0,99,
928,1854,0,99,
929,1856,0,99,
930,1858,0,99,
931,1860,0,99,
932,1862,0,99,
933,1864,0,99,
934,1866,0,99,
935,1868,0,99,
936,1870,0,99,
937,1872,0,99,
938,1874,0,99,
939,1876,0,99,
940,1878,0,99,
941,1880,0,99,
942,1882,0,99,
943,1884,0,99,
944,1886,0,99,
945,1888,0,99,
946,1890,0,99,
947,1892,0,99,
948,1894,0,99,
949,1896,0,99,
950,1898,0,99,
951,1900,0,99,
952,1902,0,99,
953,1904,0,99,
954,1906,0,99,
955,1908,0,99,
956,1910,0,99,
957,1912,0,99,
958,1914,0,99,
959,1916,0,99,
960,1918,0,99,
961,1920,0,99,
962,1922,0,99,
963,1924,0,99,
964,1926,0,99,
965,1928,0,99,
966,1930,0,99,
967,1932,0,99,
968,1934,0,99,
969,1936,0,99,
970,1938,0,99,
971,1940,0,99,
972,1942,0,99,
973,1944,0,99,
974,1946,0,99,
975,1948,0,99,
976,1950,0,99,
977,1952,0,99,
978,1954,0,99,
979,1956,0,99,
980,1958,0,99,
981,1960,0,99,
982,1962,0,99,
983,1964,0,99,
984,1966,0,99,
985,1968,0,99,
986,1970,0,99,
987,1972,0,99,
988,1974,0,99,
989,1976,0,99,
990,1978,0,99,
991,1980,0,99,
992,1982,0,99,
993,1984,0,99,
994,1986,0,99,
995,1988,0,99,
996,1990,0,99,
997,1992,0,99,
998,1994,0,99,
999,1996,0,99,
